Name,TID,IconSWF,IconExportName,InstantDamagePercent,DamagePerHit,DamagePercentPerHit,HitFrequency,DamageReductionRate,DamageReductionValue,DamageReductionTagName,DamageCapValue,DamageIgnoresMitigation,HealPerHit,HealPercentPerHit,HealingReductionRate,HitSpeedMultiplier,SpeedMultiplier,SpawnSpeedMultiplier,InstantEnergyGained,EnergyAddPerHit,NormalHitDisable,Invisible,RemoveOnAttack,RemoveOnHeal,RemoveOnHit,DamageOnHit,DamageMultiplier,DamageTakenMultiplier,BonusDamagePoint,BonusDamageToIsolated,CriticalRateMultiplier,EnergySteal,EnergyStealToIsolated,Effect,TargetedEffect,FilterFile,FilterExportName,FilterAffectsTransformation,FilterInheritLifeDuration,IgnorePushBack,MarkEffect,AudioPitchModifier,Portal,ControlledByParent,Clone,Scale,AdditiveEffect,ChainedBuff,ChainedBuffTime,ContinuousEffect,SpawnStartTime,SpawnNumber,SpawnInterval,SpawnPauseTime,SpawnObject,SpawnLimit,SpawnLevelIndex,SpawnObjectStartingBuff,SpawnObjectStartingBuffTime,SpawnDestroyMe,DeathSpawn,DeathSpawnIsEnemy,DeathSpawnCount,HitpointMultiplier,BonusMaxHitpoint,Shield,InstantDispelBuffTypeMask,RemoveEffect,DeathTriggerBuff,DeathTriggerBuffTime,DeathTriggerBuffOnEnemy,DeathTriggerTargetTag,DeathTriggerTargetNum,DeathTriggerAreaEffect,DeathGoToBuffOwner,PreventDeathGoToBuffOwner,HealthThreshold,RemoveOnHealthThreshold,ConditionBuff,CheckCondition,CheckConditionMethod,StackingBuff,StackingBuffCount,IsRevive,ReviveDelaySeconds,ReviveHealth,ReviveHealthPercent,ReviveEnergy,ReviveStartEffect,BuffOnKill,BuffOnKillTime,IsUntargetable,IsUntouchable,KickDirection,BonusTagBuff,BonusTagName,DamageReflectionRate,DamageReflectionValue,ReflectionRange,ReflectionEffect,ReflectionProjectile,IsFreeze,ControlLevel,ImmuneToControlLevel,ImmuneBonusBuff,ImmuneBonusBuffTime,CanReflectControlBuff,DelayControlLevel,IsWizardClone,BuffOnWizardClone,BuffOnDamageSource,BuffOnDamageSourceTime,BuffOnDamageTarget,BuffOnDamageTargetTime,BuffOnAttack,BuffOnAttackTime,HasDodge,DodgeRate,DodgeType,ExtraBuffWithPeriod,ExtraBuffFrequency,ExtraBuffTime,PostAddDelayTime,KeepInPreBattle,GrantAbility,IsAbility,EnergyDisabled,IsTaunt,IsSilent,ModifyOverrideAttackChance,ForcedMoveDestinationType,ForcedMoveDestinationParameter,ForcedMoveCheckPushbackImmunity,ForcedMoveFixedTimeLength,ForcedMoveSpeed,ForcedMoveHeight,BattleEventWhenRemoved,BattleEventWhenMaxStack,InstantDeath,GainElixirStartTime,GainElixirInterval,GainElixirAmount,GainElixirLimit,GainElixirPauseTime,TargetRole,TargetType,ImmuneBuffTypeMask,OverrideAnimation,OverhealBuff,OverhealBuffTime
KnockUpStun1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,100,0,0,0,0,0,0,0,stun_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
KnockUpStun2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,200,0,0,0,0,0,0,0,stun_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
KnockUpStun3,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,300,0,0,0,0,0,0,0,stun_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
NormalStun1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,stun_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,stun_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,1,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
NormalStun2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,stun_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,stun_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
NormalStun3,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,stun_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,stun_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
AirStun1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,stun_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,stun_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,CurrentPosition,0,TRUE,1000,3000,10000,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
TestBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,135,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
IceSpiritStun1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,freeze_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,High,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DartGoblinSpeedB1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,150,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,10,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DartGoblinSpeedB1A,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,200,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,20,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DartGoblinAoESpeed,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,150,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DartGoblinAoEDamage,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,300,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
FighterGoblinSpeedB1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,115,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,30,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BarbarianSpeedB1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,250,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,spd_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
AngelHealB3,,,,0,0,0,1000,0,0,,0,FALSE,2,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BattleHealerHeal,,,,0,0,0,1000,0,0,,0,FALSE,4,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_hit,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
KnightShieldB1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
KnightShieldB2,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
KnightShieldB3,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
SkeletonGuardUp1,,,,0,0,0,0,50,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,knight_shield_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
SkeletonGuardUpAoEBuff,,,,0,0,0,0,50,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BrawlerBuff1,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,120,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,120,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,10,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BabyTrollB1Super,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,300,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,frenzy_sfx,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,350,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DarkKnightHeal1,,,,0,0,0,250,0,0,,0,FALSE,1,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,heal_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
DarkKnightDamage1,,,,0,0,0,350,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,140,0,0,0,0,0,0,onfire_state_effect,,sc/effects.sc,,,,FALSE,,125,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,150,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
AntiHealFire,,,,0,0,0,0,0,0,,0,FALSE,0,0,100,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onignite_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,burn_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,TRUE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WizardFire3,,,,0,1,0,1000,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onignite_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,burn_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,TRUE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
WizardFire5,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,onignite_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,burn_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BarbarianKingTagBuff,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,110,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,110,0,0,0,0,0,0,,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,TRUE,,0,,0,0,0,0,,0,,,0,FALSE,,,,110,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,TRUE,10,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
AssassinJump,,,,0,0,0,0,0,0,,0,FALSE,0,0,0,0,0,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
BarrelBuff,,,,0,0,0,0,100,0,,0,FALSE,0,0,0,-100,-100,0,0,0,,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,freeze_state_effect,,sc/effects.sc,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,freeze_state_effect,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,High,High,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
ShieldBuff,,,,0,0,0,0,25,0,,0,FALSE,0,0,0,0,-50,0,0,0,,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,,,,,,,FALSE,,100,FALSE,FALSE,FALSE,0,FALSE,,0,,0,0,0,0,,0,,,0,FALSE,,,,,0,0,0,,,0,FALSE,,0,,FALSE,FALSE,0,FALSE,,,,FALSE,0,FALSE,0,0,0,0,,,0,FALSE,FALSE,,,,0,0,,,,FALSE,None,None,,0,FALSE,None,FALSE,,,0,,0,,0,FALSE,0,None,,0,0,0,FALSE,,FALSE,FALSE,FALSE,FALSE,0,None,0,FALSE,0,0,0,Invalid,Invalid,FALSE,0,0,0,0,0,All,All,0,,,0
